Date,Price,Volume
"Oct 01, 2020",60578.30,15857
"Oct 05, 2020",60525.60,16527
"Oct 06, 2020",60269.95,9028
"Oct 07, 2020",60601.55,10706
"Oct 08, 2020",60175.35,9954
"Oct 09, 2020",58784.90,12645
"Oct 12, 2020",58587.10,9057
"Oct 13, 2020",58589.95,15742
"Oct 14, 2020",58903.55,16274
"Oct 15, 2020",58454.65,9112
"Oct 16, 2020",58013.10,7262
"Oct 19, 2020",60009.85,21961
"Oct 20, 2020",59927.35,14375
"Oct 21, 2020",61042.45,32354
"Oct 22, 2020",62250.35,24154
"Oct 23, 2020",63619.10,31802
"Oct 26, 2020",63280.45,30884
"Oct 27, 2020",68202.60,88721
"Oct 28, 2020",66844.55,46839
"Oct 29, 2020",67298.35,50267
"Oct 30, 2020",65303.25,51521
"Nov 02, 2020",66226.05,32674
"Nov 03, 2020",67676.25,29445
"Nov 04, 2020",68449.85,33722
"Nov 05, 2020",68568.50,32905
"Nov 06, 2020",68516.85,47996
"Nov 09, 2020",69841.05,36658
"Nov 10, 2020",69367.00,36190
"Nov 11, 2020",68589.15,43328
"Nov 12, 2020",69386.90,20708
"Nov 13, 2020",71826.20,48897
"Nov 14, 2020",71926.00,5247
"Nov 17, 2020",74095.45,48299
"Nov 18, 2020",75041.00,62263
"Nov 19, 2020",76831.35,64112
"Nov 20, 2020",79069.40,80370
"Nov 23, 2020",80114.50,60161
"Nov 24, 2020",79840.15,56578
"Nov 25, 2020",76311.75,52953
"Nov 26, 2020",75820.05,77903
"Nov 27, 2020",77738.65,281075
"Dec 01, 2020",79564.30,57627
"Dec 02, 2020",79781.25,38286
"Dec 03, 2020",78894.65,28657
"Dec 04, 2020",78698.15,35870
"Dec 07, 2020",79527.65,25469
"Dec 08, 2020",79161.80,23532
"Dec 09, 2020",78371.30,18683
"Dec 10, 2020",77615.20,22452
"Dec 11, 2020",77878.35,20832
"Dec 14, 2020",77547.65,15865
"Dec 15, 2020",77286.35,14509
"Dec 16, 2020",78618.85,29876
"Dec 17, 2020",77291.15,19833
"Dec 18, 2020",77571.55,34069
"Dec 21, 2020",75277.70,24201
"Dec 22, 2020",76096.35,27697
"Dec 23, 2020",75854.85,15368
"Dec 24, 2020",75892.35,14445
"Dec 28, 2020",75366.70,18088
"Dec 29, 2020",75677.55,14694
"Dec 30, 2020",76925.10,16171
"Dec 31, 2020",75750.45,28028
"Jan 01, 2021",76021.65,13254
"Jan 04, 2021",78402.20,28145
"Jan 05, 2021",79053.00,25539
"Jan 06, 2021",78752.25,30427
"Jan 07, 2021",77332.60,21765
"Jan 08, 2021",80602.10,31729
